Date,DayOfWeek,Open,High,Low,Close,Adj Close,Volume,OC Difference,HL Difference,OC %Change,HL %Change,Close_Status,Close_Difference,Same Bracket,Avg_OC_Spread_10_Day,Avg_Volume_10_Day,Volatility_10_Day,Price_Change_Magnitude,Price_Direction,MA_Volume_Ratio,Close_Bracket,Close_Lag_5,Close_Lag_4,Close_Lag_3,Close_Lag_2,Close_Lag_1,ShortEMA,LongEMA,MACD,SignalLine,MACD_Histogram
2020-06-30,2,9970.209961,10185.349609,9956.830078,10156.849609,10156.849609,4510190000,-186.6396480000003,228.51953099999992,0.018719730951511533,-0.022436100848033238,0,-122.40039099999922,0,-54.48300789999994,4297548000.0,134.04489846564724,122.40039099999922,0,1.049479842924384,10100,10209.820313,10002.700195,10101.830078,9849.360352,9961.160156,10514.882960120796,10703.72498120888,-188.84202108808313,-158.64800181334365,-30.194019274739475
2020-06-29,1,9850.549805,9965.080078,9742.889648,9961.160156,9961.160156,4336290000,-110.61035099999935,222.19043000000056,0.011228850489528524,-0.022296903613502558,0,-195.68945300000087,0,-72.8359375,4285000000.0,140.03652278461007,195.68945300000087,0,1.0119696616102685,9900,10130.330078,10209.820313,10002.700195,10101.830078,9849.360352,10429.694836409904,10648.720179341555,-219.0253429316508,-170.7234700370051,-48.301872894645726
2020-06-26,5,10087.080078,10093.980469,9837.740234,9849.360352,9849.360352,7309380000,237.71972600000117,256.2402349999993,-0.023566753129924064,-0.025385449851715907,0,-111.79980400000022,0,-75.28496090000007,4530750000.0,140.53104406784558,111.79980400000022,0,1.6132825691110744,9800,10008.639648,10130.330078,10209.820313,10002.700195,10101.830078,10340.412608039149,10589.508340279217,-249.09573224006817,-186.39792247761773,-62.69780976245045
2020-06-25,4,10003.5,10110.290039,9901.209961,10101.830078,10101.830078,4779640000,-98.33007800000087,209.08007799999905,0.0098295674513921,-0.020679928784780834,1,252.46972600000117,0,-73.45,4654963000.0,145.06654827689562,252.46972600000117,1,1.0267836715350906,10100,10012.049805,10008.639648,10130.330078,10209.820313,10002.700195,10303.70760341774,10553.38402455483,-249.67642113709007,-199.05362220951218,-50.62279892757789
2020-06-24,3,10183.769531,10232.419922,9943.240234,10002.700195,10002.700195,5589130000,181.06933600000048,289.17968799999835,-0.017780187920476268,-0.028261123976964005,0,-99.12988300000143,0,-75.18896490000006,4812558000.0,145.28103771756798,99.12988300000143,0,1.1613636656430946,10000,9982.480469,10012.049805,10008.639648,10130.330078,10209.820313,10257.398771353472,10512.592629772991,-255.19385841951953,-210.28166945151366,-44.912188968005864
2020-06-23,2,10192.419922,10306.900391,10172.070313,10209.820313,10209.820313,5755170000,-17.400391000001036,134.83007799999905,0.0017071893753555886,-0.013081534979976411,1,207.12011800000073,0,-45.68798819999993,4985054000.0,170.2264028128202,207.12011800000073,1,1.1544849865217106,10200,9949.370117,9982.480469,10012.049805,10008.639648,10130.330078,10250.07900852986,10490.165050752768,-240.08604222290887,-216.24254400579272,-23.84349821711615
2020-06-22,1,10009.0,10134.639648,9989.490234,10130.330078,10130.330078,4506960000,-121.33007800000087,145.14941399999952,0.012122097911879395,-0.014322109028182737,0,-79.4902349999993,0,-39.36796879999984,5002037000.0,167.3741470301855,79.4902349999993,0,0.9010249224465953,10100,9776.889648,9949.370117,9982.480469,10012.049805,10008.639648,10231.65609614065,10463.510608326636,-231.8545121859861,-219.36493764183143,-12.489574544154664
2020-06-19,5,10104.629883,10121.669922,9937.80957,10008.639648,10008.639648,6093830000,95.9902349999993,183.8603519999997,-0.009499628992991916,-0.018165021524794957,0,-121.69043000000056,0,-59.54199219999991,5154394000.0,163.49428015914572,121.69043000000056,0,1.1822592529791087,10000,9663.780273,9776.889648,9949.370117,9982.480469,10012.049805,10197.345873349781,10429.816463117255,-232.47058976747394,-221.98606806695994,-10.484521700513994
2020-06-18,4,9972.349609,10018.55957,9942.110352,10012.049805,10012.049805,4335320000,-39.70019599999978,76.44921799999975,0.0039810272961319495,-0.007630759438604581,1,3.410157000000254,0,-32.983984299999975,5184034000.0,147.73287985810222,3.410157000000254,1,0.836283095365501,10000,9588.480469,9663.780273,9776.889648,9949.370117,9982.480469,10168.838785911354,10398.8707847382,-230.03199882684567,-223.5952542189371,-6.436744607908565
2020-06-17,3,9998.860352,10058.650391,9952.5,9982.480469,9982.480469,4279700000,16.37988299999961,106.15039099999922,-0.0016381749942855498,-0.01055314449490933,0,-29.569336000000476,1,-29.67695309999999,5149561000.0,147.36495550558354,29.569336000000476,0,0.8310805523033905,9900,10094.259766,9588.480469,9663.780273,9776.889648,9949.370117,10140.1682756173,10368.02705764648,-227.85878202918138,-224.44795978098597,-3.410822248195416
2020-06-16,2,9983.650391,10010.889648,9801.450195,9949.370117,9949.370117,4669320000,34.280273999998826,209.43945300000087,-0.0034336412692196833,-0.02092116289003777,0,-33.11035199999969,1,-20.74794920000004,5165474000.0,143.78407893087967,33.11035199999969,0,0.9039480210335005,9900,9967.169922,10094.259766,9588.480469,9663.780273,9776.889648,10110.814712753101,10337.01543241341,-226.2007196603081,-224.7985117568504,-1.4022079034577075
2020-06-15,1,9517.139648,9809.410156,9489.580078,9776.889648,9776.889648,4476010000,-259.75,319.83007799999905,0.0272928642015446,-0.03260441483368626,0,-172.48046900000008,0,-18.42705079999996,5179446000.0,140.80290176351457,172.48046900000008,0,0.8641870192294697,9700,9901.519531,9967.169922,10094.259766,9588.480469,9663.780273,10059.441625868008,10295.524633567971,-236.08300769996276,-227.0554109454729,-9.027596754489878
2020-06-12,5,9785.580078,9849.009766,9499.089844,9663.780273,9663.780273,4388990000,121.79980500000056,349.91992199999913,-0.01244686610595846,-0.03552843690012025,0,-113.109375,0,-18.55800789999994,4887407000.0,140.89997014563943,113.109375,0,0.8980201567006799,9600,9824.389648,9901.519531,9967.169922,10094.259766,9588.480469,9998.5706485037,10248.72875500738,-250.15810650367894,-231.6759500571141,-18.48215644656483
2020-06-11,4,9907.55957,9978.19043,9586.25,9588.480469,9588.480469,5300850000,319.07910099999935,391.94043000000056,-0.032205620238324684,-0.03927971035926607,0,-75.29980400000022,0,-51.33496090000008,4939528000.0,104.18761212640547,75.29980400000022,0,1.073149094407401,9500,9629.660156,9824.389648,9901.519531,9967.169922,10094.259766,9935.479851656977,10199.82147456239,-264.3416229054128,-238.20908462677386,-26.132538278638947
2020-06-10,3,10037.980469,10155.200195,10022.44043,10094.259766,10094.259766,5170860000,-56.27929699999913,132.75976499999888,0.005606635435664059,-0.01307308201224475,1,505.77929699999913,1,9.155957099999977,4897701000.0,202.5383247293419,505.77929699999913,1,1.0557729024291194,10000,9704.69043,9629.660156,9824.389648,9901.519531,9967.169922,9959.907530786673,10192.002088742955,-232.09455795628128,-236.98617929267536,4.891621336394081
2020-06-09,2,9861.179688,10006.900391,9859.0,9967.169922,9967.169922,5319450000,-105.99023399999896,147.90039099999922,0.010748230673554984,-0.014779840432209937,0,-127.08984400000008,0,-24.265039100000102,4854129000.0,193.62031467799443,127.08984400000008,0,1.095860864019065,9900,9657.30957,9704.69043,9629.660156,9824.389648,9901.519531,9961.02482174257,10175.347854169402,-214.32303242683156,-232.45354991950663,18.130517492675068
2020-06-08,1,9805.69043,9904.519531,9753.870117,9901.519531,9901.519531,6197330000,-95.82910099999935,150.64941399999952,0.00977280505478892,-0.01521016880510804,0,-65.65039099999922,0,-22.881054700000096,5023166000.0,193.2307794856104,65.65039099999922,0,1.2337497904707908,9900,9598.889648,9657.30957,9704.69043,9629.660156,9824.389648,9951.870161628329,10155.064274675373,-203.19411304704408,-226.6016625450141,23.407549497970024
2020-06-05,5,9673.089844,9846.629883,9659.450195,9824.389648,9824.389648,6607730000,-151.29980400000022,187.17968800000017,0.015641310733182954,-0.019009517999977025,0,-77.12988299999961,0,-18.425,5074556000.0,191.20212857816836,77.12988299999961,0,1.3021296838580558,9800,9555.530273,9598.889648,9657.30957,9704.69043,9629.660156,9932.25777491628,10130.569857884604,-198.31208296832483,-220.94374662967627,22.63166366135144
2020-06-04,4,9672.169922,9741.969727,9577.709961,9629.660156,9629.660156,6141320000,42.50976599999922,164.25976599999922,-0.004395059882406315,-0.016861042540991588,0,-194.7294920000004,1,-38.23896490000006,5255156000.0,198.80332367079143,194.7294920000004,0,1.1686275345584414,9600,9416.709961,9555.530273,9598.889648,9657.30957,9704.69043,9885.704295083005,10093.465435522781,-207.76114043977577,-218.3072253916962,10.54608495192042
2020-06-03,3,9689.719727,9729.69043,9648.929688,9704.69043,9704.69043,4679030000,-14.970703000000867,80.76074200000039,0.0015450088776340588,-0.00830044312108709,1,75.03027400000065,0,-27.779003899999953,5295089000.0,202.03561393903018,75.03027400000065,1,0.8836546467868623,9700,9442.049805,9416.709961,9555.530273,9598.889648,9657.30957,9857.856008147159,10064.667286965538,-206.81127881837892,-216.00803607703276,9.196757258653832
2020-06-02,2,9603.179688,9660.080078,9511.879883,9657.30957,9657.30957,3990080000,-54.12988199999927,148.20019500000126,0.005636662413766892,-0.015341507917466898,0,-47.38086000000112,1,-29.206054700000095,5227165000.0,202.12783316165473,47.38086000000112,0,0.7633353835205126,9600,9389.980469,9442.049805,9416.709961,9555.530273,9598.889648,9827.002709970673,10034.492641264387,-207.4899312937141,-214.30441512036904,6.814483826654936
2020-06-01,1,9526.429688,9609.379883,9515.339844,9598.889648,9598.889648,3847770000,-72.45996000000014,94.04003899999952,0.0076062032023680995,-0.009786275508408842,0,-58.41992199999913,1,-17.8,5164341000.0,196.27810764294273,58.41992199999913,0,0.7450650528305548,9500,9413.990234,9389.980469,9442.049805,9416.709961,9555.530273,9791.908392744415,10002.225752874434,-210.31736013001864,-213.50700412229898,3.189643992280338
2020-05-29,5,9440.639648,9573.549805,9379.929688,9555.530273,9555.530273,4742290000,-114.890625,193.6201170000004,0.01216979243819984,-0.020224485268659484,0,-43.359375,0,-10.825,5199671000.0,193.73772600449973,43.359375,0,0.9120365500047983,9500,9377.990234,9413.990234,9389.980469,9442.049805,9416.709961,9755.542528168353,9969.137198809662,-213.59467064130877,-213.52453742610095,-0.07013321520781801
2020-05-28,4,9404.830078,9568.889648,9391.839844,9416.709961,9416.709961,4113660000,-11.879882999999609,177.04980400000022,0.0012631682764571482,-0.01850264874117401,0,-138.82031199999983,1,-17.17705079999996,5080952000.0,197.09869844150913,138.82031199999983,0,0.8096238657637388,9400,9485.019531,9377.990234,9413.990234,9389.980469,9442.049805,9703.414440911683,9928.216662675613,-224.80222176393,-215.78007429366676,-9.022147470263235
2020-05-27,3,9366.629883,9445.05957,9182.450195,9442.049805,9442.049805,4489110000,-75.41992200000095,262.609375,0.008051980588758462,-0.027803887636041667,1,25.339844000000085,0,-65.22099609999987,5012777000.0,78.08343840993246,25.339844000000085,1,0.8955335535572398,9400,9298.540039,9485.019531,9377.990234,9413.990234,9389.980469,9663.204496925271,9892.204302847791,-228.99980592251995,-218.4240206194374,-10.57578530308254
2020-05-26,2,9570.530273,9570.530273,9379.900391,9389.980469,9389.980469,4448950000,180.54980400000022,190.6298820000011,-0.018865182894761866,-0.01991842422125747,0,-52.069336000000476,0,-57.7189452999999,4925727000.0,75.02267386605656,52.069336000000476,0,0.903206775365342,9300,9331.929688,9298.540039,9485.019531,9377.990234,9413.990234,9621.170031090614,9855.002537377584,-233.83250628696987,-221.50571775294392,-12.326788534025951
2020-05-22,5,9363.669922,9421.929688,9325.070313,9413.990234,9413.990234,3668070000,-50.32031200000165,96.859375,0.005373994643037745,-0.01028020566990247,1,24.009765000000698,0,-48.75292969999991,4672801000.0,79.21026465829142,24.009765000000698,1,0.7849831396629131,9400,9152.639648,9331.929688,9298.540039,9485.019531,9377.990234,9589.296216153598,9822.334959349615,-233.0387431960171,-223.81232284155857,-9.226420354458526
2020-05-21,4,9487.629883,9515.049805,9361.830078,9377.990234,9377.990234,3745270000,109.63964899999883,153.2197269999997,-0.01155606303703435,-0.016102882290693347,0,-36.0,0,-44.639941399999955,4386555000.0,78.63884624938699,36.0,0,0.8538066888480824,9300,9094.419922,9152.639648,9331.929688,9298.540039,9485.019531,9556.787603514584,9789.420535249643,-232.63293173505917,-225.57644462025868,-7.05648711480049
2020-05-20,3,9415.25,9498.280273,9412.830078,9485.019531,9485.019531,4315500000,-69.76953099999992,85.45019499999944,0.0074102685536762075,-0.00899638592924046,1,107.02929699999913,1,-14.4640625,4203973000.0,72.28605310275091,107.02929699999913,1,1.0265289524932724,9400,9000.080078,9094.419922,9152.639648,9331.929688,9298.540039,9545.746361589263,9766.872312712632,-221.1259511233693,-224.68634592088083,3.5603947975115204
2020-05-19,2,9326.280273,9422.900391,9296.25,9298.540039,9298.540039,4193550000,27.740234000000783,126.65039099999922,-0.0029744156499681876,-0.013440701455463283,0,-186.4794920000004,0,-40.615039100000104,4155425000.0,82.84443065014509,186.4794920000004,0,1.0091747534849023,9200,9112.450195,9000.080078,9094.419922,9152.639648,9331.929688,9507.714619652452,9732.181033178364,-224.46641352591178,-224.64235944188704,0.17594591597526232
2020-05-18,1,9281.360352,9367.540039,9248.780273,9331.929688,9331.929688,4341820000,-50.569336000000476,118.75976599999922,0.005448483205277501,-0.012677796465834697,1,33.389649000000645,0,-32.53798819999993,4190599000.0,85.98922879810512,33.389649000000645,1,1.036085771986296,9300,9298.919922,9112.450195,9000.080078,9094.419922,9152.639648,9480.670784013613,9702.532785387375,-221.8620013737618,-224.08628782826202,2.224286454500202
2020-05-15,5,8976.290039,9157.459961,8958.080078,9152.639648,9152.639648,4240690000,-176.34960900000078,199.3798829999996,0.019646157625678385,-0.02177240019056848,0,-179.29003999999986,0,-44.625,4229891000.0,97.72561298030361,179.29003999999986,0,1.002553020869805,9100,9220.349609,9298.919922,9112.450195,9000.080078,9094.419922,9430.204455396133,9661.799960395718,-231.5955049995846,-225.58813126252653,-6.00737373705806
2020-05-14,4,8946.450195,9097.75,8860.769531,9094.419922,9094.419922,3965970000,-147.9697269999997,236.98046900000008,0.016539490387226116,-0.02604825028166306,0,-58.219726000001174,0,-46.111035100000116,4152259000.0,97.81717109915651,58.219726000001174,0,0.9551355057572276,9000,9101.879883,9220.349609,9298.919922,9112.450195,9000.080078,9378.545296412112,9619.771809403443,-241.2265129913303,-228.71580760828732,-12.510705383042989
2020-05-13,3,9123.69043,9209.490234,8890.160156,9000.080078,9000.080078,4273210000,123.6103519999997,319.33007800000087,-0.013548284320733982,-0.03467402319632026,0,-94.33984399999827,0,-41.66298829999996,4168214000.0,94.0726359066444,94.33984399999827,0,1.025189685558371,9000,8984.860352,9101.879883,9220.349609,9298.919922,9112.450195,9320.319878194863,9573.868718188374,-253.54883999351114,-233.6824140853321,-19.866425908179025
2020-05-12,2,9326.05957,9354.450195,9109.089844,9112.450195,9112.450195,4336510000,213.609375,245.36035099999935,-0.022904569008666543,-0.026229264776153886,1,112.37011699999857,0,-32.95996100000011,4152954000.0,104.41707958849442,112.37011699999857,1,1.0441989003490046,9100,8930.620117,8984.860352,9101.879883,9220.349609,9298.919922,9288.339926934115,9539.689568322568,-251.34964138845316,-237.21585954595633,-14.13378184249683
2020-05-11,1,9155.209961,9346.269531,9155.209961,9298.919922,9298.919922,3925450000,-143.70996099999866,191.05956999999944,0.01569706883972998,-0.020442334705444463,1,186.4697269999997,0,-9.106054700000096,4100604000.0,124.82007935571575,186.4697269999997,1,0.9572858047253526,9200,8834.110352,8930.620117,8984.860352,9101.879883,9220.349609,9289.967618482713,9521.854779706082,-231.88716122336882,-236.15011988143885,4.262958658070033
2020-05-08,5,9165.700195,9224.490234,9126.969727,9220.349609,9220.349609,3813630000,-54.64941400000134,97.52050700000109,0.005962382888086745,-0.01057191286739684,0,-78.57031299999835,0,-19.3640625,4115160000.0,126.00565609872083,78.57031299999835,0,0.9267270288397049,9200,8718.179688,8834.110352,8930.620117,8984.860352,9101.879883,9279.257155485373,9499.521063357484,-220.2639078721113,-232.97287747957336,12.708969607462052
2020-05-07,4,9104.669922,9136.179688,9045.230469,9101.879883,9101.879883,3787220000,2.790038999999524,90.94921900000008,-0.00030644043374464735,-0.009954841312880281,0,-118.46972600000117,1,-27.611035100000116,4119355000.0,129.85542425261596,118.46972600000117,0,0.9193720861639747,9100,9000.509766,8718.179688,8834.110352,8930.620117,8984.860352,9251.968344333776,9470.066161108782,-218.0978167750054,-229.99786533865978,11.900048563654366
2020-05-06,3,8997.019531,9065.580078,8950.889648,8984.860352,8984.860352,3656750000,12.159179000000222,114.69043000000056,-0.0013514674452027953,-0.012651195953618771,0,-117.01953099999992,1,-50.01591790000002,4053480000.0,123.20171050793394,117.01953099999992,0,0.9021260743854663,8900,8982.759766,9000.509766,8718.179688,8834.110352,8930.620117,9210.874807051658,9434.124990063687,-223.25018301202908,-228.64832887333364,5.398145861304556
2020-05-05,2,8922.389648,9031.0,8900.570313,8930.620117,8930.620117,3933550000,-8.230469000000085,130.42968699999983,0.0009224511957785868,-0.014442441257889472,0,-54.2402349999993,1,-36.79199219999991,4027480000.0,113.65384528781078,54.2402349999993,0,0.9766777240358735,8900,8677.599609,8982.759766,9000.509766,8718.179688,8834.110352,9167.758700889864,9396.828332799709,-229.06963190984425,-228.73258948063577,-0.3370424292084806
2020-05-04,1,8683.94043,8840.330078,8665.400391,8834.110352,8834.110352,3443140000,-150.16992199999913,174.92968700000165,0.017292831890142194,-0.019787687275991058,0,-96.5097650000007,0,-49.781933600000045,3937612000.0,112.15472090388903,96.5097650000007,0,0.8744233814809586,8800,8837.660156,8677.599609,8982.759766,9000.509766,8718.179688,9116.428185676039,9355.145519407139,-238.71733373109964,-230.72953833072856,-7.987795400371084
2020-05-01,5,8791.879883,8887.580078,8688.580078,8718.179688,8718.179688,3741300000,73.70019499999944,199.0,-0.008382757269296447,-0.022390796848356678,0,-115.93066399999952,1,-43.445996000000015,3887673000.0,105.62512151039446,115.93066399999952,0,0.9623494568601835,8700,8786.599609,8837.660156,8677.599609,8982.759766,9000.509766,9055.159186033572,9307.962865228832,-252.80367919525997,-235.14436650363487,-17.659312691625104
2020-04-30,4,9005.240234,9023.030273,8920.419922,9000.509766,9000.509766,4335660000,4.730468000001565,102.61035100000117,-0.0005253016995750215,-0.011372049953888165,1,282.33007799999905,1,-9.391015599999992,3924642000.0,147.09194669361912,282.33007799999905,1,1.104727514000003,9000,8641.5,8786.599609,8837.660156,8677.599609,8982.759766,9046.751582951483,9285.188561582252,-238.43697863076886,-235.80288892906168,-2.6340897017071825
2020-04-29,3,8871.040039,9025.820313,8832.0,8982.759766,8982.759766,4407140000,-111.7197269999997,193.82031300000017,0.012593757497299433,-0.02147398311495725,0,-17.75,0,-1.732031200000165,3938035000.0,144.14164938711392,17.75,0,1.119121592367767,8900,8664.639648,8641.5,8786.599609,8837.660156,8677.599609,9036.906688035871,9262.786428576159,-225.87974054028746,-233.81825925130684,7.938518711019384
2020-04-28,2,8913.280273,8918.379883,8668.669922,8677.599609,8677.599609,3730350000,235.68066399999952,249.70996100000048,-0.02644151836153077,-0.02799947572047156,0,-305.16015699999843,0,-43.48505859999987,3877419000.0,166.20185522575085,305.16015699999843,0,0.9620703875438791,8600,8403.0,8664.639648,8641.5,8786.599609,8837.660156,8981.628675876507,9219.439256755702,-237.8105808791952,-234.6167235768845,-3.1938573023106755
2020-04-27,1,8865.580078,8887.620117,8803.889648,8837.660156,8837.660156,3694980000,27.919922000000952,83.73046900000008,-0.0031492493163853353,-0.009421022489456171,1,160.06054699999913,1,-46.12597659999992,3854372000.0,162.3060811430861,160.06054699999913,1,0.9586464409766364,8800,8726.509766,8403.0,8664.639648,8641.5,8786.599609,8959.479672818583,9191.159323366392,-231.6796505478087,-234.02930897106938,2.349658423260678
2020-04-24,5,8666.570313,8791.360352,8599.990234,8786.599609,8786.599609,3696020000,-120.02929600000061,191.3701179999989,0.013849688130950102,-0.021767975641729095,0,-51.06054699999913,0,-43.375,3842611000.0,161.92776581697476,51.06054699999913,0,0.9618511996140124,8700,8832.410156,8726.509766,8403.0,8664.639648,8641.5,8932.882739923416,9161.19193711703,-228.30919719361373,-232.88528661557828,4.576089421964554
2020-04-23,4,8693.730469,8796.490234,8624.629883,8641.5,8641.5,3759890000,52.230469000000085,171.86035100000117,-0.0060078316421521075,-0.019537377570855514,0,-145.09960900000078,1,-46.03798829999996,3839878000.0,163.51118725525976,145.09960900000078,0,0.979169129852563,8600,8757.830078,8832.410156,8726.509766,8403.0,8664.639648,8888.054626089044,9122.696238071325,-234.64161198228066,-233.23655168891878,-1.4050602933618848
2020-04-22,3,8575.570313,8708.480469,8550.610352,8664.639648,8664.639648,3041520000,-89.06933500000014,157.8701170000004,0.010386403673348336,-0.01812831958020441,1,23.139648000000307,0,-32.02207039999994,3778355000.0,162.75608253962582,23.139648000000307,1,0.804985238284915,8600,8591.959961,8757.830078,8832.410156,8726.509766,8403.0,8853.683090998422,9088.766120288265,-235.08302928984267,-233.60584720910356,-1.4771820807391123
2020-04-21,2,8639.740234,8663.089844,8359.839844,8403.0,8403.0,3788180000,236.74023400000078,303.25,-0.027401313880752582,-0.035004831470151376,0,-261.6396480000003,0,-52.76201170000004,3763818000.0,178.3676026531956,261.6396480000003,0,1.0064726827917823,8400,8692.160156,8591.959961,8757.830078,8832.410156,8726.509766,8784.347230844818,9037.968629896543,-253.62139905172444,-237.60895757762773,-16.012441474096704
2020-04-20,1,8742.540039,8855.179688,8725.330078,8726.509766,8726.509766,3827370000,16.030273000000307,129.8496099999993,-0.0018335944620773968,-0.014663690018166834,1,323.5097659999992,1,-10.760058600000047,3802241000.0,213.01016126487914,323.5097659999992,1,1.006608997167723,8700,8332.740234,8692.160156,8591.959961,8757.830078,8832.410156,8775.44915933023,9014.897602941242,-239.4484436110124,-237.9768547843047,-1.4715888267077162
2020-04-17,5,8876.660156,8879.240234,8704.379883,8832.410156,8832.410156,4348310000,44.25,174.86035100000117,-0.00498498300287976,-0.019693165900662706,1,105.9003900000007,1,11.423046799999975,3862942000.0,212.3905892438856,105.9003900000007,1,1.1256472398498347,8800,8238.530273,8332.740234,8692.160156,8591.959961,8757.830078,8784.212389587117,9001.38001427893,-217.1676246918123,-233.81500876580623,16.64738407399392
2020-04-16,4,8689.089844,8793.349609,8605.509766,8757.830078,8757.830078,4057800000,-68.74023400000078,187.83984300000157,0.007911097161398022,-0.021361580211452905,0,-74.58007799999905,0,-24.267968799999835,3835156000.0,190.68743872003296,74.58007799999905,0,1.0580534403294155,8700,8229.540039,8238.530273,8332.740234,8692.160156,8591.959961,8780.15357241987,8983.339278258269,-203.18570583839937,-227.68914818032488,24.503442341925506
2020-04-15,3,8548.469727,8666.240234,8500.55957,8591.959961,8591.959961,3347920000,-43.49023400000078,165.68066400000134,0.005087487630989511,-0.019117940367033834,0,-165.8701170000004,1,-39.07998049999988,3729234000.0,195.80886971228537,165.8701170000004,0,0.8977500473287544,8500,8049.310059,8229.540039,8238.530273,8332.740234,8692.160156,8751.200709124505,8954.348217720619,-203.14750859611377,-222.78082026348267,19.6333116673689
2020-04-14,2,8489.269531,8708.549805,8470.740234,8692.160156,8692.160156,3767410000,-202.890625,237.80957099999978,0.02389965641438414,-0.02730759728370179,1,100.20019499999944,0,1.4560546999999133,3732940000.0,175.51151484405952,100.20019499999944,1,1.0092340085830471,8600,8081.660156,8049.310059,8229.540039,8238.530273,8332.740234,8742.11754710535,8934.926879815388,-192.80933271003778,-216.7865227527937,23.97719004275592
2020-04-13,1,8209.679688,8338.150391,8158.580078,8332.740234,8332.740234,3184660000,-123.06054600000061,179.57031299999926,0.014989689083713812,-0.021535988748034956,0,-359.41992199999913,0,-50.49199219999991,3681908000.0,198.69818441263587,359.41992199999913,0,0.8649482822493121,8300,7528.109863,8081.660156,8049.310059,8229.540039,8238.530273,8679.13642201222,8890.320461606841,-211.18403959462194,-215.66602612115938,4.48198652653744
2020-04-09,4,8284.30957,8334.230469,8167.930176,8238.530273,8238.530273,4145460000,45.77929699999913,166.30029300000024,-0.005526024421610205,-0.0199538869987542,0,-94.20996100000048,1,-54.80693360000005,3726852000.0,199.17983687235557,94.20996100000048,0,1.1123221421188714,8200,7635.660156,7528.109863,8081.660156,8049.310059,8229.540039,8611.350860625724,8842.039706895224,-230.68884626950057,-218.67059015082765,-12.018256118672923
2020-04-08,3,8134.299805,8254.410156,8058.410156,8229.540039,8229.540039,3487440000,-95.24023399999987,196.0,0.011708473535909938,-0.023744882589524667,0,-8.990234000000783,0,-41.195996100000045,3699607000.0,196.96229004093965,8.990234000000783,0,0.9426514762243665,8200,7486.290039,7635.660156,7528.109863,8081.660156,8049.310059,8552.610734221766,8796.669361125207,-244.0586269034411,-223.74819750135035,-20.31042940209076
2020-04-07,2,8287.480469,8305.589844,8043.069824,8049.310059,8049.310059,4085960000,238.17040999999972,262.52001999999993,-0.02873857873824206,-0.03160763111721026,0,-180.22997999999916,0,-61.5329589,3804051000.0,200.05631048993254,180.22997999999916,0,1.0741075763705588,8000,7813.5,7486.290039,7635.660156,7528.109863,8081.660156,8475.179861110724,8741.309412819635,-266.1295517089111,-232.2244683428625,-33.905083366048586
2020-04-06,1,7819.060059,8110.660156,7763.089844,8081.660156,8081.660156,3849130000,-262.60009699999955,347.57031199999983,0.03358461183550292,-0.04285351689194852,1,32.35009699999955,0,-32.13398440000001,3810146000.0,188.65933155577318,32.35009699999955,1,1.0102316289192068,8000,7889.009766,7813.5,7486.290039,7635.660156,7528.109863,8414.638368016766,8692.44650490707,-277.808136890304,-241.3412020523508,-36.466934837953204
2020-04-03,5,7631.569824,7673.490234,7439.779785,7528.109863,7528.109863,3294260000,103.45996100000048,233.71044900000015,-0.013556838682735542,-0.030456864070076844,0,-553.5502930000002,0,-119.83999029999995,3756835000.0,207.8461357761783,553.5502930000002,0,0.876871089627306,7500,7588.370117,7889.009766,7813.5,7486.290039,7635.660156,8278.249367244956,8606.199346247286,-327.9499790023292,-258.6629574423465,-69.28702155998269
2020-04-02,4,7445.879883,7641.870117,7432.279785,7635.660156,7635.660156,3622170000,-189.7802730000003,209.59033200000067,0.025487957901831802,-0.027426576059405783,1,107.55029300000024,0,-119.675,3684221000.0,208.04580020249827,107.55029300000024,1,0.9831576335947273,7600,7897.129883,7588.370117,7889.009766,7813.5,7486.290039,8179.389488591886,8534.307554377116,-354.9180657852294,-277.9139791109231,-77.00408667430628
2020-04-01,3,7582.779785,7701.680176,7423.970215,7486.290039,7486.290039,3700040000,96.48974599999929,277.70996099999957,-0.012724851404872927,-0.036058360598431524,0,-149.37011699999948,0,-127.15400390000005,3648445000.0,207.58837149705016,149.37011699999948,0,1.0141416411649347,7400,7469.620117,7897.129883,7588.370117,7889.009766,7813.5,8072.758804039288,8456.676627312143,-383.91782327285455,-299.1147479433094,-84.80307532954515
2020-03-31,2,7855.740234,8011.600098,7765.459961,7813.5,7813.5,4078960000,42.24023399999987,246.14013700000032,-0.005376989658744344,-0.0307229684443993,1,327.20996099999957,1,-77.84599610000005,3721549000.0,251.32344513731553,327.20996099999957,1,1.0960382356916434,7800,7553.830078,7469.620117,7897.129883,7588.370117,7889.009766,8032.87283418709,8409.03391417791,-376.1610799908194,-314.52401435281143,-61.63706563800798
2020-03-30,1,7678.830078,7902.089844,7651.430176,7889.009766,7889.009766,3870770000,-210.17968800000017,250.65966800000024,0.02737131644599991,-0.031720680598224825,1,75.50976600000013,0,-80.31503899999998,3731885000.0,249.49456653109195,75.50976600000013,1,1.037215777013493,7800,7006.919922,7553.830078,7469.620117,7897.129883,7588.370117,8010.7400544659995,8370.513606905472,-359.77355243947204,-323.5739219701436,-36.19963046932844
